Age,Subj,Time [ms],l_soa_GFP,25_GFP,RT_GFP
Young,1,91,0.925317407,0.924329221,1.171703339
Young,1,93,0.879018188,1.053224325,1.156176209
Young,1,95,0.765286684,1.226455808,1.173121452
Young,1,97,0.609634459,1.432337999,1.248019099
Young,1,99,0.482391953,1.645694613,1.377908349
Young,1,101,0.483706146,1.840888977,1.532395124
Young,1,103,0.606715441,2.000591278,1.674109459
Young,1,105,0.751507699,2.131067276,1.77013278
Young,1,107,0.857150614,2.257815361,1.799924493
Young,1,109,0.90595305,2.410849094,1.753399253
Young,1,111,0.903867543,2.606120586,1.63466692
Young,1,113,0.87375164,2.831582785,1.464172244
Young,1,115,0.840460122,3.049405813,1.28392005
Young,1,117,0.824329197,3.214370012,1.165370345
Young,1,118,0.827395201,3.28802681,1.190900207
Young,1,120,0.838869095,3.252357244,1.381956339
Young,1,122,0.855453193,3.115320683,1.675958037
Young,1,124,0.874121547,2.903272152,1.99842751
Young,1,126,0.894520044,2.665219069,2.295729399
Young,1,128,0.915116012,2.453557968,2.530926228
Young,1,130,0.929846168,2.311891556,2.681534052
Young,1,132,0.929686427,2.251241207,2.739596128
Young,1,134,0.912638843,2.24884963,2.705244064
Young,1,136,0.892418861,2.26568222,2.593827248
Young,1,138,0.874645829,2.26873827,2.429282904
Young,1,140,0.873880029,2.238187313,2.240654707
Young,1,142,0.889397919,2.165392637,2.056966066
Young,1,144,0.917286158,2.054261208,1.900457621
Young,1,146,0.949126244,1.913689137,1.783884287
Young,1,148,0.979920566,1.756441832,1.707488894
Young,1,150,1.007824302,1.594784617,1.656448007
Young,1,152,1.033705354,1.444185734,1.616344452
Young,1,154,1.058331609,1.315952063,1.572100282
Young,1,156,1.084505081,1.224344969,1.519240022
Young,1,158,1.108431935,1.176890254,1.457859278
Young,1,159,1.128943801,1.182145596,1.394411445
Young,1,161,1.14152503,1.236968517,1.342536926
Young,1,163,1.144959092,1.325088263,1.312575102
Young,1,165,1.140493751,1.423670888,1.313378334
Young,1,167,1.134459615,1.507011771,1.34374392
Young,1,169,1.146533132,1.560164094,1.399149656
Young,1,171,1.186239123,1.577283978,1.470476985
Young,1,173,1.258779883,1.562744498,1.549687862
Young,1,175,1.347781777,1.53038013,1.624291897
Young,1,177,1.432898283,1.490693688,1.681543112
Young,1,179,1.490711808,1.448790431,1.714278817
Young,1,181,1.512221813,1.401476264,1.720293045
Young,1,183,1.507128596,1.341904283,1.698089004
Young,1,185,1.503077388,1.268074512,1.650173068
Young,1,187,1.530764699,1.183905602,1.585017443
Young,1,189,1.601873159,1.097861052,1.507048011
Young,1,191,1.697656631,1.020622373,1.419911742
Young,1,193,1.789919496,0.956308067,1.324908137
Young,1,195,1.840262175,0.904362202,1.224977255
Young,1,197,1.837052584,0.865451276,1.124890924
Young,1,199,1.781496048,0.846861541,1.033646107
Young,1,200,1.703176737,0.859360695,0.967241049
Young,1,202,1.639564157,0.90711838,0.941735804
Young,1,204,1.616578937,0.979698002,0.961291492
Young,1,206,1.633282661,1.055048108,1.015396357
Young,1,208,1.668912411,1.113257647,1.087253451
Young,1,210,1.691501498,1.142654777,1.162722111
Young,1,212,1.682210803,1.143793583,1.235545516
Young,1,214,1.644331813,1.127289653,1.306033611
Young,1,216,1.597172499,1.106926322,1.374894381
Young,1,218,1.569204688,1.094638944,1.444474936
Young,1,220,1.580127478,1.095654607,1.521406651
Young,1,222,1.626323104,1.107686162,1.601445913
Young,1,224,1.685889006,1.122852087,1.681600451
Young,1,226,1.731091976,1.135085702,1.755589604
Young,1,228,1.740940094,1.141540527,1.818884969
Young,1,230,1.712265849,1.138171792,1.87097311
Young,1,232,1.644746542,1.122238874,1.911216736
Young,1,234,1.552356243,1.091771007,1.942121387
Young,1,236,1.446640611,1.048397064,1.959005833
Young,1,238,1.341909647,1.000876546,1.960693836
Young,1,240,1.251954556,0.962246418,1.944354296
Young,1,242,1.18262291,0.947501481,1.906885266
Young,1,243,1.135285139,0.962834358,1.848912477
Young,1,245,1.102243781,1.007864475,1.774937153
Young,1,247,1.07822299,1.071078897,1.693598986
Young,1,249,1.054562688,1.141680598,1.616588116
Young,1,251,1.029702902,1.209173441,1.554775953
Young,1,253,1.004853129,1.26966536,1.509628177
Young,1,255,0.980648756,1.321589828,1.480987787
Young,1,257,0.96272248,1.363842249,1.468149662
Young,1,259,0.952121139,1.394993067,1.470146418
Young,1,261,0.950608373,1.417784333,1.4896245
Young,1,263,0.952871144,1.435768127,1.526083469
Young,1,265,0.956236064,1.450812578,1.57314837
Young,1,267,0.957354248,1.464776516,1.617922306
Young,1,269,0.959691048,1.475952148,1.642522812
Young,1,271,0.96568799,1.482252717,1.633900523
Young,1,273,0.975015581,1.481034279,1.591253281
Young,1,275,0.989257991,1.473253489,1.522114158
Young,1,277,1.00586617,1.461466432,1.445318103
Young,1,279,1.023414731,1.451980591,1.389503837
Young,1,281,1.042135715,1.448760629,1.372454882
Young,1,283,1.060763478,1.451930165,1.395387411
Young,1,284,1.079747796,1.458974123,1.442403316
Young,1,286,1.093895912,1.462820649,1.490335345
Young,1,288,1.100630522,1.457969069,1.521115541
Young,1,290,1.098726153,1.442700267,1.524919391
Young,1,292,1.091891646,1.419549108,1.501752973
Young,1,294,1.085466504,1.394020677,1.45435369
Young,1,296,1.083643794,1.370953798,1.38903749
Young,1,298,1.089084625,1.352607727,1.309051275
Young,1,300,1.100253105,1.336527944,1.221000671
Young,1,302,1.114197373,1.318206429,1.133137703
Young,1,304,1.132637262,1.292581677,1.052400947
Young,1,306,1.158857584,1.258729577,0.987180531
Young,1,308,1.196264744,1.219547153,0.939514399
Young,1,310,1.245215416,1.183533311,0.908576429
Young,1,312,1.29322648,1.156005263,0.89173913
Young,1,314,1.326096416,1.137962699,0.881777763
Young,1,316,1.328522444,1.122693539,0.872762382
Young,1,318,1.296865463,1.097844243,0.857809663
Young,1,320,1.234693408,1.055229545,0.832229137
Young,1,322,1.156831861,0.995988309,0.79301852
Young,1,324,1.086296082,0.931585371,0.742791474
Young,1,325,1.048354983,0.88108623,0.692616463
Young,1,327,1.050883293,0.861931682,0.65782392
Young,1,329,1.083477974,0.878015816,0.651004493
Young,1,331,1.129069686,0.916441202,0.672276258
Young,1,333,1.170223236,0.958762288,0.704002798
Young,1,335,1.198123574,0.993241549,0.725248337
Young,1,337,1.210416198,1.01606822,0.722690284
Young,1,339,1.209635139,1.032774448,0.692765892
Young,1,341,1.201766849,1.04996407,0.647409916
Young,1,343,1.191426635,1.070751905,0.610586941
Young,1,345,1.182270646,1.092841268,0.609683275
Young,1,347,1.177185416,1.109590888,0.654366851
Young,1,349,1.178496599,1.113731861,0.728977501
Young,1,351,1.186518669,1.100016952,0.807563365
Young,1,353,1.196179748,1.067925572,0.869176209
Young,1,355,1.207749367,1.022898674,0.903304815
Young,1,357,1.221636057,0.97316134,0.905898511
Young,1,359,1.235237598,0.930989861,0.879881024
Young,1,361,1.245941877,0.903973281,0.833337903
Young,1,363,1.24993968,0.892733455,0.776260436
Young,1,365,1.241770864,0.893057108,0.720348656
Young,1,367,1.216195583,0.898925126,0.67486757
Young,1,368,1.180721045,0.905557394,0.645093679
Young,1,370,1.142832518,0.912788332,0.632787466
Young,1,372,1.117473602,0.926368952,0.637253165
Young,1,374,1.114390969,0.952497721,0.657004654
Young,1,376,1.135082364,0.990960896,0.689781845
Young,1,378,1.170285583,1.035035133,0.730571806
Young,1,380,1.210269332,1.07576561,0.775285125
Young,1,382,1.253805995,1.103575706,0.815619528
Young,1,384,1.304036856,1.117760062,0.847670615
Young,1,386,1.365254283,1.122856736,0.867833257
Young,1,388,1.432540894,1.128773689,0.880011916
Young,1,390,1.494402647,1.143992662,0.890500665
Young,1,392,1.537673235,1.171293855,0.904859126
Young,1,394,1.55838573,1.202842236,0.922351003
Young,1,396,1.554296494,1.230769277,0.937646866
Young,1,398,1.541229963,1.24606061,0.942826629
Young,1,400,1.532771587,1.243343353,0.93229872
Young,1,402,1.541959524,1.220783234,0.905798137
Young,1,404,1.566678405,1.182283044,0.86955905
Young,1,406,1.597421765,1.137277365,0.837526441
Young,1,408,1.621510267,1.09614253,0.824594736
Young,1,409,1.630821347,1.067027688,0.837716162
Young,1,411,1.623469472,1.055525541,0.876578033
Young,1,413,1.616229534,1.064005375,0.932953835
Young,1,415,1.623484254,1.086920261,0.999965191
Young,1,417,1.652288914,1.11613822,1.073517084
Young,1,419,1.697614551,1.145819187,1.150839567
Young,1,421,1.755699635,1.169508338,1.228336811
Young,1,423,1.813913941,1.188843012,1.301606297
Young,1,425,1.869175196,1.202188253,1.362254024
Young,1,427,1.920830488,1.207701206,1.402077556
Young,1,429,1.969339609,1.198922038,1.413003206
Young,1,431,2.012395382,1.170993924,1.390237451
Young,1,433,2.046117783,1.119525552,1.336118937
Young,1,435,2.069681883,1.048643827,1.252648354
Young,1,437,2.080863237,0.969801545,1.150764227
Young,1,439,2.083463192,0.900885582,1.044923425
Young,1,441,2.07667017,0.859562993,0.950820029
Young,1,443,2.06159234,0.853677571,0.883276939
Young,1,445,2.046473503,0.878139019,0.854931533
Young,1,447,2.035336494,0.919018805,0.868243933
Young,1,449,2.033807278,0.963384509,0.915964186
Young,1,450,2.041556358,1.006199956,0.982984424
Young,1,452,2.055977106,1.046643853,1.056395769
Young,1,454,2.064642668,1.084056497,1.12248683
Young,1,456,2.050941706,1.114359736,1.175248384
Young,1,458,2.007052898,1.130172014,1.207709074
Young,1,460,1.937381864,1.127628684,1.214943886
Young,1,462,1.858760595,1.104860306,1.195787668
Young,1,464,1.796144962,1.06524241,1.153451681
Young,1,466,1.773265958,1.017297983,1.090047836
Young,1,468,1.797480822,0.971821249,1.013202906
Young,1,470,1.853408217,0.938432693,0.931603789
Young,1,472,1.918059826,0.923362374,0.851567209
Young,1,474,1.97313571,0.926741004,0.779547036
Young,1,476,2.012773514,0.944184959,0.727115452
Young,1,478,2.041347027,0.967643619,0.697703063
Young,1,480,2.064691305,0.989386976,0.688529491
Young,1,482,2.089024544,1.005560994,0.694002628
Young,1,484,2.110603094,1.014604211,0.705149591
Young,1,486,2.112769127,1.017818928,0.718513608
Young,1,488,2.082837343,1.017215252,0.736251712
Young,1,490,2.014123678,1.015074492,0.764381111
Young,1,492,1.912444234,1.016572952,0.807337523
Young,1,493,1.792345524,1.0205791,0.862391889
Young,1,495,1.679187417,1.026317954,0.920394123
Young,1,497,1.590804458,1.029650927,0.971638918
Young,1,499,1.536202431,1.029313684,1.007905006
Young,1,501,1.514139414,1.027227163,1.023965955
Young,1,503,1.509819865,1.026388288,1.01930809
Young,1,505,1.510491371,1.026507974,0.995228052
Young,1,507,1.512706041,1.025559545,0.958194733
Young,1,509,1.515106082,1.018321633,0.915031433
Young,1,511,1.523561001,1.00103116,0.870370388
Young,1,513,1.534947395,0.973386347,0.830377162
Young,1,515,1.543140054,0.938872814,0.799695373
Young,1,517,1.540893912,0.907612085,0.78099227
Young,1,519,1.521880388,0.890213549,0.777115583
Young,1,521,1.48189342,0.893003225,0.780892015
Young,1,523,1.42743814,0.917739391,0.780732334
Young,1,525,1.36839366,0.956466079,0.766745806
Young,1,527,1.317489505,1.000331283,0.736976445
Young,1,529,1.285001159,1.041897774,0.693955004
Young,1,531,1.277095795,1.074396014,0.656628013
Young,1,533,1.295265079,1.093994975,0.651954591
Young,1,534,1.335376978,1.097668409,0.701516151
Young,1,536,1.398448348,1.086119413,0.805507004
Young,1,538,1.474802256,1.060057998,0.942819715
Young,1,540,1.55044055,1.023911357,1.087573171
Young,1,542,1.614412665,0.9827106,1.217720032
Young,1,544,1.651248813,0.944283605,1.31354785
Young,1,546,1.648018003,0.91170615,1.364911795
Young,1,548,1.602617145,0.888584793,1.363925099
Young,1,550,1.523846507,0.88078773,1.310772061
Young,1,552,1.423549652,0.892367601,1.222396374
Young,1,554,1.31836772,0.925513268,1.115952492
Young,1,556,1.21735239,0.975666225,1.017355084
Young,1,558,1.125791192,1.027963877,0.950249434
Young,1,560,1.043516397,1.068274021,0.918151915
Young,1,562,0.977761865,1.082876801,0.915145934
Young,1,564,0.940601349,1.065846205,0.922498405
Young,1,566,0.946298361,1.019771099,0.926306188
Young,1,568,0.996575058,0.957426965,0.920434654
Young,1,570,1.066945791,0.897181332,0.910502851
Young,1,572,1.131417274,0.855503678,0.905254006
Young,1,574,1.168673992,0.836819649,0.909133673
Young,1,575,1.167580128,0.831810176,0.920335233
Young,1,577,1.130773187,0.823899925,0.929025114
Young,1,579,1.073745728,0.801789403,0.925695479
Young,1,581,1.015087247,0.766771793,0.90150696
Young,1,583,0.97404784,0.732340336,0.857551277
Young,1,585,0.950873911,0.71891427,0.801868975
Young,1,587,0.940485299,0.740509391,0.749450862
Young,1,589,0.933947623,0.794066906,0.713148654
Young,1,591,0.922649562,0.861684918,0.699591398
Young,1,593,0.90712142,0.924119174,0.700661778
Young,1,595,0.889683425,0.969596088,0.705035388
Young,1,597,0.869572818,0.996466994,0.705981553
Young,1,599,0.848097146,1.006785035,0.708507657
Young,1,601,0.822952688,1.007585406,0.726780772
Young,1,603,0.798417985,1.003039837,0.773644984
Young,1,605,0.777095377,0.995125532,0.843701303
Young,1,607,0.766023397,0.980743766,0.919893324
Young,1,609,0.76614964,0.957331657,0.981317759
Young,1,611,0.775685549,0.923426092,1.016962886
Young,1,613,0.784670234,0.882920504,1.026728988
Young,1,615,0.787266254,0.839331448,1.02233851
Young,1,617,0.783755541,0.800757825,1.027809143
Young,1,618,0.780020714,0.77074945,1.052792072
Young,1,620,0.781430125,0.752347231,1.098206997
Young,1,622,0.791265428,0.747989058,1.142866731
Young,1,624,0.808478892,0.757378519,1.166777968
Young,1,626,0.826268852,0.77827847,1.159303904
Young,1,628,0.835200429,0.80674082,1.124380112
Young,1,630,0.838124752,0.837365091,1.07901144
Young,1,632,0.83186233,0.865227818,1.047277093
Young,1,634,0.824993312,0.887525678,1.045966506
Young,1,636,0.825513363,0.906343639,1.069899678
Young,1,638,0.838240206,0.925825357,1.1013937
Young,1,640,0.866808712,0.951772332,1.122416019
Young,1,642,0.906949341,0.987352192,1.124112129
Young,1,644,0.950583756,1.031569481,1.108317614
Young,1,646,0.988877416,1.078526855,1.084976912
Young,1,648,1.017570972,1.122516394,1.066212296
Young,1,650,1.036148787,1.158932686,1.060220957
Young,1,652,1.044847608,1.185690403,1.063597918
Young,1,654,1.045582771,1.203720927,1.070839524
Young,1,656,1.039607167,1.214288235,1.070438743
Young,1,658,1.025109887,1.22138226,1.058228612
Young,1,659,1.000747085,1.224528313,1.036166906
Young,1,661,0.9671731,1.220066071,1.012057781
Young,1,663,0.925187826,1.205519676,0.992863595
Young,1,665,0.881150126,1.179009795,0.986914098
Young,1,667,0.843703151,1.141605616,0.992110074
Young,1,669,0.820016563,1.09691,1.009782076
Young,1,671,0.814766228,1.049990296,1.03008008
Young,1,673,0.827077448,1.005835772,1.043447852
Young,1,675,0.851796865,0.966510057,1.043240309
Young,1,677,0.88176316,0.930667579,1.022960663
Young,1,679,0.908626437,0.896733522,0.982946932
Young,1,681,0.924184084,0.862681985,0.925076365
Young,1,683,0.924106896,0.828585029,0.853107154
Young,1,685,0.907755971,0.799323797,0.770654857
Young,1,687,0.880314708,0.779756427,0.678691328
Young,1,689,0.854332805,0.773414731,0.582942247
Young,1,691,0.842530727,0.778340042,0.498235106
Young,1,693,0.855366826,0.789190888,0.450135529
Young,1,695,0.889195621,0.799408734,0.449970037
Young,1,697,0.931299388,0.805886328,0.486783594
Young,1,699,0.966092646,0.809436738,0.528865814
Young,1,700,0.984518945,0.815355897,0.552944779
Young,2,-298,0.927245557,0.866009891,0.360181063
Young,2,-296,0.933354497,0.854212046,0.369109184
Young,2,-294,0.936436951,0.829011023,0.390590101
Young,2,-292,0.931253135,0.791693628,0.423939317
Young,2,-290,0.919112623,0.749359488,0.463456213
Young,2,-288,0.895970762,0.704198897,0.504820406
Young,2,-286,0.866570532,0.66178298,0.536853671
Young,2,-284,0.832417786,0.623604119,0.552773237
Young,2,-282,0.794555604,0.593691707,0.551880062
Young,2,-280,0.757290006,0.570002019,0.531183302
Young,2,-278,0.72049427,0.555285811,0.494112968
Young,2,-276,0.682326496,0.549056828,0.447955817
Young,2,-274,0.642936647,0.549221694,0.399709255
Young,2,-272,0.606290281,0.552562177,0.358536065
Young,2,-270,0.569731414,0.555025756,0.332433343
Young,2,-268,0.545742989,0.554874122,0.322136581
Young,2,-266,0.533831298,0.553542197,0.323492438
Young,2,-264,0.534366608,0.552862108,0.331772864
Young,2,-262,0.544437051,0.55545485,0.346254587
Young,2,-260,0.56145823,0.56138593,0.36642465
Young,2,-258,0.575061619,0.571324527,0.394450724
Young,2,-257,0.5861606,0.583550513,0.425400525
Young,2,-255,0.593044758,0.596700728,0.453287274
Young,2,-253,0.604245186,0.607717097,0.4688555
Young,2,-251,0.62158215,0.616464138,0.472048938
Young,2,-249,0.638784468,0.622443914,0.462263197
Young,2,-247,0.65663743,0.628425241,0.44899115
Young,2,-245,0.661280513,0.632691383,0.441331714
Young,2,-243,0.655283868,0.634638667,0.451375008
Young,2,-241,0.632125795,0.632749021,0.480873674
Young,2,-239,0.595612645,0.624189615,0.524536192
Young,2,-237,0.549125969,0.609006822,0.572273433
Young,2,-235,0.49718526,0.58820343,0.619266987
Young,2,-233,0.44510293,0.565172315,0.659758031
Young,2,-231,0.404036283,0.543632329,0.69292742
Young,2,-229,0.381203711,0.52568686,0.715192437
Young,2,-227,0.378973246,0.51279515,0.723732471
Young,2,-225,0.395444065,0.508450866,0.715219021
Young,2,-223,0.422321469,0.512431681,0.688994944
Young,2,-221,0.452762991,0.526427269,0.645754278
Young,2,-219,0.478437871,0.551122069,0.592990518
Young,2,-217,0.496262699,0.582560539,0.538019776
Young,2,-216,0.506774843,0.618668497,0.489960402
Young,2,-214,0.517095387,0.649062574,0.452818245
Young,2,-212,0.530935705,0.679990828,0.4297553
Young,2,-210,0.554993272,0.710600913,0.417430937
Young,2,-208,0.58660233,0.736527741,0.413160324
Young,2,-206,0.62951827,0.768436909,0.415424377
Young,2,-204,0.675390124,0.804239988,0.424313903
Young,2,-202,0.721876085,0.847313046,0.436869085
Young,2,-200,0.761714995,0.896781921,0.450222164
Young,2,-198,0.794124842,0.951785326,0.45878154
Young,2,-196,0.816939235,1.009016633,0.462449074
Young,2,-194,0.823926151,1.058136821,0.45964542
Young,2,-192,0.818050981,1.098362327,0.453747809
Young,2,-190,0.797558725,1.121977329,0.450333536
Young,2,-188,0.767152369,1.126531124,0.451776922
Young,2,-186,0.730069876,1.106562972,0.458322346
Young,2,-184,0.691072941,1.067919254,0.471479177
Young,2,-182,0.649979711,1.007134557,0.484814525
Young,2,-180,0.614063501,0.93497479,0.497167498
Young,2,-178,0.583181918,0.860326469,0.508577704
Young,2,-176,0.55563283,0.786562622,0.51765269
Young,2,-175,0.52961576,0.719970822,0.526346922
Young,2,-173,0.503931284,0.661182344,0.532514453
Young,2,-171,0.47758925,0.608173788,0.536276042
Young,2,-169,0.450027317,0.572352827,0.538261831
Young,2,-167,0.421364307,0.547854781,0.539098442
Young,2,-165,0.395906657,0.529790401,0.538548529
Young,2,-163,0.378845245,0.51748389,0.534228981
Young,2,-161,0.373321712,0.509331346,0.526242077
Young,2,-159,0.378501654,0.50492996,0.51318258
Young,2,-157,0.393307507,0.506694376,0.495803773
Young,2,-155,0.412962824,0.518230438,0.473576307
Young,2,-153,0.431901008,0.54120028,0.452256799
Young,2,-151,0.44858855,0.574708223,0.435502559
Young,2,-149,0.464286238,0.616497219,0.427228481
Young,2,-147,0.476388663,0.660967469,0.425083607
Young,2,-145,0.479697704,0.701500297,0.426354617
Young,2,-143,0.478732169,0.736329377,0.425484151
Young,2,-141,0.476043791,0.759110808,0.417680323
Young,2,-139,0.475036025,0.772624016,0.400162548
Young,2,-137,0.475533962,0.776536405,0.374821991
Young,2,-135,0.475516617,0.771446288,0.34399116
Young,2,-133,0.482502311,0.758158922,0.313892752
Young,2,-132,0.487008482,0.738147974,0.290764779
Young,2,-130,0.487908155,0.709502339,0.278827935
Young,2,-128,0.488760889,0.677564204,0.279563218
Young,2,-126,0.484366715,0.646704495,0.291969419
Young,2,-124,0.482160419,0.612606049,0.31402126
Young,2,-122,0.485335648,0.587091267,0.342629939
Young,2,-120,0.489233285,0.56499511,0.376931041
Young,2,-118,0.49079445,0.553302586,0.412827998
Young,2,-116,0.485176533,0.551602364,0.445024163
Young,2,-114,0.472783744,0.552784443,0.466985732
Young,2,-112,0.456293315,0.551056385,0.477814883
Young,2,-110,0.441767216,0.541550159,0.473738402
Young,2,-108,0.433186799,0.523053288,0.458268106
Young,2,-106,0.432579398,0.496450603,0.435526788
Young,2,-104,0.440470397,0.468150318,0.414818257
Young,2,-102,0.453298509,0.443636328,0.405823469
Young,2,-100,0.469869167,0.430716455,0.408112288
Young,2,-98,0.493812591,0.431794852,0.41662848
Young,2,-96,0.517781019,0.445565969,0.424261123
Young,2,-94,0.539484739,0.462062478,0.425689697
Young,2,-92,0.555751503,0.475820839,0.422004938
Young,2,-91,0.5599038,0.485007018,0.416005105
Young,2,-89,0.553224504,0.490785986,0.410621911
Young,2,-87,0.54073751,0.495140523,0.406747907
Young,2,-85,0.526489913,0.507227361,0.404630333
Young,2,-83,0.515110195,0.527936995,0.40164718
Young,2,-81,0.516105831,0.557225704,0.39676246
Young,2,-79,0.529768884,0.589384735,0.391041487
Young,2,-77,0.554261565,0.619990706,0.385916948
Young,2,-75,0.586806238,0.64472878,0.383106798
Young,2,-73,0.624516964,0.657111585,0.381979436
Young,2,-71,0.661518872,0.658080876,0.38124606
Young,2,-69,0.694293141,0.649143398,0.379816711
Young,2,-67,0.720100105,0.632484198,0.381403774
Young,2,-65,0.734601796,0.6111902,0.386260837
Young,2,-63,0.740121245,0.588104308,0.398946822
Young,2,-61,0.733878136,0.561082184,0.412214994
Young,2,-59,0.718752325,0.532830417,0.428042829
Young,2,-57,0.700730145,0.504182875,0.442550182
Young,2,-55,0.675478637,0.478942126,0.447997093
Young,2,-53,0.650384247,0.459946543,0.449611098
Young,2,-51,0.62466526,0.448794216,0.447054118
Young,2,-49,0.597704291,0.442940652,0.453668833
Young,2,-48,0.572194457,0.438596785,0.470805019
Young,2,-46,0.549803138,0.433410287,0.496034771
Young,2,-44,0.532844186,0.426823229,0.527913034
Young,2,-42,0.520679653,0.420155048,0.556863964
Young,2,-40,0.511184096,0.41661346,0.577839673
Young,2,-38,0.504250586,0.419113696,0.590184271
Young,2,-36,0.500418007,0.430134684,0.594683588
Young,2,-34,0.502940893,0.450044155,0.591796756
Young,2,-32,0.519751966,0.47976473,0.584626853
Young,2,-30,0.552312136,0.514650822,0.576405823
Young,2,-28,0.597232044,0.553006649,0.568170071
Young,2,-26,0.651469231,0.595618844,0.56108278
Young,2,-24,0.712675393,0.636696815,0.556632698
Young,2,-22,0.780259609,0.677870631,0.5557248
Young,2,-20,0.848580003,0.716332555,0.559689701
Young,2,-18,0.912198603,0.750438869,0.568570256
Young,2,-16,0.965256333,0.777550042,0.575525582
Young,2,-14,1.004821897,0.795733511,0.579512119
Young,2,-12,1.028379679,0.803757668,0.571346819
Young,2,-10,1.039244413,0.806208968,0.556410313
Young,2,-8,1.038806796,0.800941467,0.532329738
Young,2,-7,1.035320044,0.792700052,0.501888394
Young,2,-5,1.029318571,0.784824789,0.470752209
Young,2,-3,1.022560596,0.778756797,0.444126397
Young,2,-1,1.013859034,0.775265515,0.425694585
Young,2,1,1.001820445,0.771456242,0.41767624
Young,2,3,0.984753013,0.765352845,0.41715169
Young,2,5,0.9625687,0.756418765,0.424350739
Young,2,7,0.937098503,0.745277584,0.440881401
Young,2,9,0.902988851,0.736304522,0.472397059
Young,2,11,0.872891486,0.735212624,0.514155865
Young,2,13,0.838986754,0.745809436,0.562241793
Young,2,15,0.805382967,0.771237552,0.609888971
Young,2,17,0.767141581,0.808783233,0.653462946
Young,2,19,0.730387211,0.853007495,0.686981201
Young,2,21,0.700817287,0.899540186,0.709254801
Young,2,23,0.680892169,0.943433106,0.726189375
Young,2,25,0.672123492,0.982322514,0.736825764
Young,2,27,0.675367355,1.016467333,0.747456133
Young,2,29,0.684984148,1.044616818,0.756614864
Young,2,31,0.699729681,1.066016197,0.771954954
Young,2,33,0.717053235,1.082848191,0.790872037
Young,2,34,0.735183299,1.092813015,0.81313622
Young,2,36,0.751987219,1.096442223,0.83661586
Young,2,38,0.76617837,1.092341423,0.85863167
Young,2,40,0.781518221,1.079146504,0.883872092
Young,2,42,0.799061179,1.053995371,0.90933919
Young,2,44,0.820235431,1.015112519,0.938731968
Young,2,46,0.841808438,0.962933123,0.973724782
Young,2,48,0.86089474,0.89838326,1.017431021
Young,2,50,0.874143124,0.828917384,1.065061808
Young,2,52,0.877780735,0.763275087,1.119048834
Young,2,54,0.871308327,0.711470425,1.170785069
Young,2,56,0.856098354,0.678830385,1.215074778
Young,2,58,0.83199954,0.662758589,1.248088479
Young,2,60,0.79985857,0.655781388,1.272724032
Young,2,62,0.763382316,0.64940387,1.289562821
Young,2,64,0.72392112,0.639810026,1.295351386
Young,2,66,0.684704602,0.62732482,1.295169592
Young,2,68,0.649842441,0.614889979,1.286335945
Young,2,70,0.622472346,0.607207417,1.275262475
Young,2,72,0.605222344,0.60585475,1.263630271
Young,2,74,0.60041368,0.610928357,1.260769486
Young,2,76,0.607661843,0.622888923,1.267202258
Young,2,77,0.61982578,0.64499855,1.289633989
Young,2,79,0.633510947,0.681189835,1.323912263
Young,2,81,0.642785549,0.73167485,1.368324876
Young,2,83,0.64240098,0.790540218,1.41733098
Young,2,85,0.632405281,0.846118689,1.462543488
Young,2,87,0.617090583,0.888062537,1.500276327
Young,2,89,0.599945009,0.910357416,1.524134517
Young,2,91,0.586869836,0.913261712,1.540338278
Young,2,93,0.586588979,0.910019875,1.548673153
Young,2,95,0.598580539,0.920251966,1.555297136
Young,2,97,0.627558053,0.969300091,1.565227866
Young,2,99,0.669553399,1.07205689,1.592566848
Young,2,101,0.723246515,1.227936387,1.637900949
Young,2,103,0.789702713,1.423042417,1.70968163
Young,2,105,0.869507968,1.643989682,1.807826281
Young,2,107,0.960226595,1.876756191,1.931102276
Young,2,109,1.062147141,2.114557981,2.06814146
Young,2,111,1.168013573,2.350077868,2.209052563
Young,2,113,1.271403313,2.576012135,2.3390553
Young,2,115,1.373112798,2.789965868,2.441299677
Young,2,117,1.472896338,2.989541531,2.509448528
Young,2,118,1.56137836,3.17334938,2.537074804
Young,2,120,1.641059637,3.338129759,2.531197309
Young,2,122,1.71238637,3.481734276,2.49711895
Young,2,124,1.771548986,3.599841833,2.448310375
Young,2,126,1.820531368,3.690547228,2.396073103
Young,2,128,1.853776813,3.747739553,2.346880913
Young,2,130,1.876186371,3.770142794,2.304755926
Young,2,132,1.883195639,3.757742405,2.271150827
Young,2,134,1.874673128,3.71163702,2.242904425
Young,2,136,1.853216648,3.632636786,2.216368675
Young,2,138,1.819972992,3.528869867,2.192439079
Young,2,140,1.781865001,3.408751726,2.168309212
Young,2,142,1.738307595,3.279432774,2.142774343
Young,2,144,1.691515088,3.146627665,2.116925955
Young,2,146,1.644634128,3.013528585,2.092576742
Young,2,148,1.597644925,2.889464378,2.068966627
Young,2,150,1.555506468,2.776246071,2.045178175
Young,2,152,1.51408112,2.674926758,2.020362377
Young,2,154,1.474446893,2.591685295,1.994728565
Young,2,156,1.437052488,2.517818928,1.968238115
Young,2,158,1.407731056,2.452279806,1.940505624
Young,2,159,1.393276691,2.394120455,1.913022161
Young,2,161,1.402613521,2.340188503,1.891837955
Young,2,163,1.441091061,2.286794901,1.877453208
Young,2,165,1.502739191,2.232517242,1.872684121
Young,2,167,1.582175732,2.175626755,1.879157424
